",",","
brauerei,:
eichof,NN
ltd,.
.,.
the,start
price,""""
was,""""
n't,""""
disclosed,.
.,.
armstrong,start
expects,""""
to,""""
close,""""
the,""""
sale,""""
of,""""
the,""""
color,""""
unit,""""
in,""""
late,""""
november,""""
and,""""
the,""""
carpet,""""
sale,""""
in,""""
december,(
",",","
with,""""
the,""""
gains,""""
to,""""
be,""""
applied,""""
to,""""
fourth,""""
quarter,""""
or,'
first-quarter,""""
results,.
.,.
prime,start
minister,JJ
lee,'
kuan,'
yew,VBN
",",","
singapore,""""
's,""""
leader,""""
and,""""
one,""""
of,'
asia,""""
's,""""
leading,VBG
statesmen,""""
for,""""
30,""""
years,VBN
",",","
recently,""""
announced,""""
his,'
intention,""""
to,'
retire,""""
next,""""
year,""""
--,""""
though,""""
not,'
necessarily,""""
to,'
end,""""
his,'
influence,.
.,.
the,start
prime,""""
minister,NNS
",",","
whose,""""
hair,""""
is,'
thinning,""""
and,'
gray,""""
and,'
whose,""""
face,""""
has,""""
a,'
perpetual,RP
pallor,NNS
",",","
nonetheless,'
continues,""""
to,'
display,""""
an,(
energy,NNS
",",","
a,'
precision,""""
of,""""
thought,""""
and,'
a,'
willingness,""""
to,'
say,""""
publicly,""""
what,""""
most,""""
other,'
asian,""""
leaders,""""
dare,""""
say,""""
only,""""
privately,.
.,.
the,start
66-year-old,""""
mr.,'
lee,""""
recently,'
spent,""""
an,""""
hour,""""
discussing,""""
the,start
state,""""
of,'
asia,""""
and,""""
the,start
world,""""
with,""""
two,""""
journal,""""
reporters,""""
in,""""
his,'
plainly,'
furnished,(
",",","
wood-paneled,""""
office,.
.,.
the,start
interview,""""
did,""""
not,""""
touch,""""
on,""""
singapore,""""
's,""""
domestic,VBP
affairs,.
.,.
skipping,start
personal,LS
pleasantries,NNP
",",","
mr.,'
lee,VBD
picked,""""
up,""""
exactly,""""
where,""""
he,""""
left,""""
off,""""
several,""""
months,""""
earlier,""""
--,""""
before,""""
the,""""
government,""""
crackdown,""""
in,'
china,""""
--,""""
when,""""
he,""""
had,""""
warned,""""
that,""""
the,""""
orthodox,""""
leadership,""""
in,'
beijing,'
feared,""""
a,'
plurality,""""
of,'
views,.
.,.
on,start
china,""""
's,""""
turmoil,:
:,:
``,""""
it,""""
is,""""
a,""""
very,""""
unhappy,TO
scene,NNS
",",","
'',""""
he,""""
said,.
.,.
``,start
it,""""
took,'
zhao,'
ziyang,'
(,(
former,'
premier,""""
and,""""
party,""""
chief,'
),)
10,""""
years,""""
to,""""
build,""""
a,""""
team,""""
of,""""
economists,""""
who,'
understood,""""
how,""""
the,""""
western,'
economies,""""
work,""""
and,""""
now,""""
that,""""
team,""""
is,""""
part,""""
in,""""
exile,NNS
",",","
part,""""
being,VBG
rusticated,""""
and,""""
part,""""
missing,.
.,.
'',start
rebuilding,""""
that,""""
team,(
",",","
mr.,'
lee,'
predicted,(
",",","
will,""""
take,""""
another,""""
10,""""
years,.
.,.
``,start
that,""""
's,""""
very,'
sad,""""
for,'
china,""""
and,""""
for,'
asia,""""
because,'
china,""""
could,""""
have,""""
been,""""
a,""""
good,'
engine,""""
for,'
growth,(
",",","
not,""""
just,""""
for,'
hong,""""
kong,""""
and,""""
taiwan,""""
but,""""
for,'
japan,(
",",","
korea,""""
and,""""
the,""""
rest,""""
of,'
asia,""""
.,.
on,start
similarities,""""
between,'
china,""""
and,""""
the,""""
soviet,""""
union,:
:,:
``,""""
in,""""
important,IN
particulars,NNS
",",","
the,""""
soviets,""""
are,""""
different,""""
from,""""
the,""""
chinese,.
.,.
they,start
are,""""
already,'
industrialized,""""
...,.
.,.
their,start
problem,""""
is,""""
one,""""
of,'
inefficiency,""""
of,'
an,""""
industrial,""""
economy,.
.,.
the,start
chinese,""""
problem,""""
is,""""
much,""""
greater,""""
--,""""
it,""""
's,""""
how,""""
to,'
industrialize,""""
to,'
begin,""""
with,.
.,.
asked,start
if,""""
the,""""
soviets,'
",",","
like,'
chinese,""""
officials,'
",",","
wo,""""
n't,""""
one,""""
day,""""
face,""""
a,""""
similar,""""
conflict,""""
between,""""
the,""""
desire,""""
to,'
liberalize,'
economically,""""
and,""""
yet,""""
retain,""""
political,""""
control,'
",",","
mr.,'
lee,""""
said,'
",",","
``,""""
i,""""
would,""""
think,""""
that,""""
the,""""
soviets,'
face,""""
a,""""
deeper,""""
dilemma,""""
because,""""
they,""""
have,""""
been,""""
more,""""
in,'
blinkers,""""
than,""""
the,""""
chinese,""""
--,""""
i,""""
mean,""""
keeping,""""
their,""""
people,""""
cut,""""
off,""""
from,""""
the,""""
outside,""""
world,.
.,.
'',start
mikhail,""""
gorbachev,'
",",","
he,""""
said,'
",",","
is,""""
ahead,""""
of,'
china,""""
's,""""
leaders,""""
in,""""
his,'
awareness,""""
of,'
the,""""
world,.
.,.
``,start
but,""""
i,""""
think,""""
the,""""
soviet,""""
peoples,""""
are,""""
more,'
introverted,""""
than,""""
the,""""
chinese,.
.,.
'',start
regardless,NNS
",",","
he,""""
said,NNS
",",","
he,""""
still,""""
believes,""""
the,""""
soviet,""""
union,NNS
",",","
while,'
falling,""""
far,'
short,""""
of,""""
the,""""
efficiency,""""
of,""""
a,""""
western,""""
economy,NNS
",",","
may,""""
well,""""
manage,""""
to,""""
improve,""""
considerably,.
.,.
on,start
asia-pacific,RP
prosperity,:
:,:
``,""""
if,""""
america,""""
can,""""
keep,""""
up,""""
the,'
present,""""
situation,""""
--,""""
her,""""
markets,""""
open,""""
for,""""
another,""""
15,""""
years,VBN
",",","
with,'
adjustments,VBN
",",","
and,""""
japan,""""
can,""""
grow,""""
and,""""
not,""""
cut,""""
back,VBN
",",","
and,""""
so,""""
too,VBN
",",","
korea,VBN
",",","
taiwan,VBN
",",","
hong,""""
kong,VBN
",",","
singapore,VBN
",",","
asean,VBN
",",","
australia,""""
and,""""
new,""""
zealand,""""
--,""""
then,""""
in,""""
15,""""
years,VBN
",",","
the,'
economies,""""
of,""""
these,""""
countries,""""
would,""""
be,""""
totally,'
restructured,""""
to,""""
be,""""
able,""""
to,""""
almost,'
sustain,""""
growth,""""
by,""""
themselves,.
.,.
'',start
in,""""
such,""""
an,'
arrangement,'
",",","
``,""""
all,""""
benefit,'
",",","
'',start
he,""""
said,.
.,.
``,start
and,""""
if,""""
the,'
europeans,""""
come,""""
in,'
",",","
they,""""
benefit,""""
too,.
.,.
it,start
's,""""
not,""""
a,'
zero-sum,""""
game,.
.,.
asked,start
about,""""
the,'
possibility,""""
of,""""
greater,""""
economic,""""
cooperation,""""
among,'
asia-pacific,""""
nations,(
",",","
which,""""
will,""""
be,'
discussed,""""
nov.,""""
6,""""
and,""""
7,""""
at,""""
a,'
ministerial,""""
meeting,""""
in,'
canberra,(
",",","
mr.,'
lee,""""
said,""""
the,'
goal,""""
``,""""
is,""""
to,""""
have,""""
a,'
free,""""
and,""""
open,""""
world,""""
trading,""""
system,.
.,.
'',start
an,""""
asian,""""
bloc,""""
is,""""
n't,""""
intended,VBG
",",","
he,""""
said,.
.,.
``,start
that,""""
's,""""
not,""""
possible,.
.,.
on,start
u.s.-japan,""""
relations,'
:,:
``,""""
i,""""
'm,'
encouraged,.
.,.
i,start
think,""""
the,""""
earlier,VBN
strident,""""
notes,""""
struck,""""
by,""""
{,""""
u.s.,'
commerce,""""
secretary,""""
robert,""""
},""""
mosbacher,""""
and,""""
{,""""
u.s.,'
trade,""""
representative,""""
},""""
carla,'
hills,""""
have,""""
been,""""
more,'
rounded,.
.,.
i,start
believe,""""
the,""""
u.s.,""""
is,'
becoming,""""
more,""""
patient,""""
and,'
circumspect,(
",",","
'',""""
he,""""
said,.
.,.
``,start
it,""""
's,""""
the,""""
total,""""
relationship,""""
that,""""
is,""""
important,.
.,.
'',""""
the,""""
total,""""
relationship,NNS
",",","
as,""""
mr.,'
lee,""""
sees,""""
it,NNS
",",","
is,'
``,""""
the,""""
flow,""""
of,""""
dollars,""""
to,""""
the,""""
u.s.,""""
to,""""
fund,""""
the,""""
deficits,NNS
",",","
the,""""
investments,""""
the,""""
japanese,""""
are,""""
making,""""
in,""""
the,""""
u.s.,""""
in,""""
order,""""
to,""""
satisfy,""""
american,""""
demand,""""
that,""""
american,""""
products,""""
consumed,""""
in,""""
america,""""
should,""""
be,""""
made,""""
as,""""
much,""""
as,""""
possible,""""
in,""""
america,""""
by,""""
americans,""""
with,""""
japanese,""""
technology,""""
and,""""
capital,.
.,.
japan,start
's,""""
recent,""""
political,'
turbulence,'
",",","
mr.,'
lee,""""
said,'
",",","
may,""""
mean,""""
japan,start
will,""""
slow,""""
market,)
adjustments,.
.,.
``,start
they,""""
'll,""""
be,""""
more,VBN
timorous,""""
in,'
tackling,""""
their,""""
own,""""
voters,(
",",","
like,""""
opening,""""
up,""""
more,VBN
to,'
agricultural,'
imports,""""
from,""""
america,(
",",","
hurting,""""
their,""""
farmers,.
.,.
on,start
u.s.,""""
military,""""
presence,""""
in,:
asia,:
:,:
asked,""""
if,""""
his,""""
offer,""""
to,""""
allow,""""
the,""""
american,""""
military,""""
to,""""
use,""""
facilities,""""
in,:
singapore,""""
would,""""
help,'
preserve,""""
america,""""
's,""""
presence,""""
in,:
the,""""
region,""""
at,""""
bases,""""
in,:
the,""""
philippines,'
",",","
he,""""
said,'
",",","
``,""""
what,""""
we,""""
have,""""
done,""""
is,""""
make,""""
it,'
easier,""""
for,""""
the,""""
philippines,'
to,""""
continue,""""
to,""""
host,""""
american,""""
bases,""""
without,""""
it,'
being,""""
said,'
they,""""
are,'
lackeys,""""
of,""""
the,""""
imperialists,""""
and,""""
the,""""
only,""""
ones,""""
in,:
asia,:
or,""""
in,:
southeast,)
asia,:
.,.
we,start
are,""""
willing,""""
to,""""
share,""""
the,""""
political,'
burden,""""
of,RP
being,VBG
host,""""
to,""""
america,(
",",","
an,'
imperial,""""
power,.
.,.
we,start
think,""""
it,""""
is,""""
n't,""""
such,""""
a,""""
great,IN
burden,NNS
",",","
that,""""
it,""""
carries,""""
no,(
stigma,NNS
",",","
and,""""
we,start
are,'
prepared,""""
to,""""
do,""""
it,""""
.,.
on,start
u.s.-philippine,""""
relations,'
:,:
``,""""
it,""""
's,""""
such,""""
a,'
mixed-up,""""
relationship,""""
going,""""
back,""""
into,""""
history,""""
...,.
.,.
i,start
really,""""
do,""""
not,""""
understand,""""
how,""""
it,""""
is,""""
that,'
filipinos,""""
feel,""""
so,'
passionately,""""
involved,""""
in,""""
this,'
father,""""
figure,""""
that,'
they,""""
want,""""
to,'
dispose,""""
of,""""
and,""""
yet,""""
they,""""
need,.
.,.
i,start
just,""""
do,""""
n't,""""
understand,""""
it,.
.,.
my,start
relationships,""""
with,""""
the,""""
british,""""
are,""""
totally,""""
different,.
.,.
they,start
lorded,""""
it,""""
over,""""
me,.
.,.
they,start
did,""""
me,""""
some,""""
good,.
.,.
they,start
did,""""
themselves,""""
even,""""
more,""""
good,.
.,.
they,start
let,""""
me,""""
down,""""
when,""""
the,""""
japanese,""""
came,""""
down,""""
{,""""
during,""""
world,""""
war,""""
ii,""""
},""""
...,.
.,.
i,start
do,""""
n't,""""
feel,""""
down,""""
or,""""
done,""""
in,""""
because,""""
i,start
show,""""
british,'
serials,""""
on,""""
my,""""
television,""""
network,""""
or,""""
read,""""
their,'
books,.
.,.
i,start
mean,""""
it,""""
is,""""
a,'
normal,""""
adult,""""
relationship,.
.,.
``,start
but,""""
the,'
filipinos,""""
and,""""
the,'
americans,'
",",","
when,""""
i,""""
talk,""""
to,""""
them,'
",",","
there,""""
's,""""
so,""""
much,'
passion,""""
about,'
filipino,'
manhood,RP
being,VBG
diminished,""""
as,""""
a,""""
result,""""
of,RP
being,VBG
squatted,""""
upon,""""
by,""""
the,'
americans,'
and,""""
so,""""
on,.
.,.
the,start
occasional,DT
englishman,""""
tries,""""
to,""""
put,""""
on,'
airs,""""
but,""""
we,""""
let,""""
it,""""
pass,""""
...,.
.,.
it,start
's,""""
just,'
comic,""""
when,""""
they,""""
try,""""
to,'
pretend,""""
they,""""
're,""""
still,""""
the,""""
master,PRP
race,.
.,.
'',start
mr.,""""
lee,""""
added,""""
that,""""
the,'
filipinos,""""
are,'
``,""""
making,""""
it,""""
very,""""
difficult,'
'',start
for,""""
the,'
u.s.,""""
military,""""
presence,""""
to,""""
last,""""
beyond,""""
five,""""
or,""""
10,""""
years,.
.,.
on,start
military,RP
alternatives,""""
if,""""
the,""""
u.s.,'
pulls,""""
back,""""
:,:
``,""""
the,""""
soviets,""""
already,""""
are,'
present,.
.,.
i,start
suppose,PRP
sooner,""""
or,""""
later,'
",",","
the,""""
japanese,""""
would,""""
have,""""
to,'
fill,""""
up,""""
a,""""
large,""""
part,""""
of,""""
the,""""
gap,""""
on,""""
the,""""
naval,""""
side,.
.,.
maybe,""""
the,RB
chinese,NNS
",",","
maybe,""""
even,""""
the,RB
indians,.
.,.
on,start
economic,""""
consequences,""""
of,""""
a,'
diminished,""""
u.s.,""""
presence,:
:,:
``,""""
america,""""
is,""""
the,""""
only,""""
major,""""
power,""""
in,""""
recent,""""
history,""""
that,""""
has,""""
used,""""
its,""""
military,""""
might,""""
to,'
sustain,""""
a,'
system,""""
that,""""
enables,""""
all,""""
participants,""""
to,'
equally,""""
benefit,""""
without,""""
her,""""
as,""""
the,""""
provider,""""
of,""""
the,""""
security,WP$
taking,PRP
royalties,.
.,.
'',start
asked,""""
why,""""
so,""""
few,""""
nations,""""
seem,""""
to,""""
share,""""
his,'
views,""""
of,""""
america,'
",",","
he,""""
said,'
",",","
``,""""
many,""""
people,""""
see,""""
it,""""
that,""""
way,.
.,.
but,start
they,""""
have,""""
just,""""
taken,""""
it,""""
for,""""
granted,.
.,.
on,start
cambodia,RP
:,:
``,""""
let,""""
's,""""
assume,""""
that,""""
{,""""
former,'
cambodian,""""
leader,""""
prince,'
norodom,""""
},""""
sihanouk,""""
does,""""
what,""""
the,""""
press,""""
wants,""""
him,""""
to,""""
do,""""
and,'
joins,""""
up,""""
with,""""
{,""""
vietnamese-backed,'
cambodian,""""
leader,""""
},""""
hun,)
sen,.
.,.
is,""""
the,""""
trouble,""""
over,""""
?,""""
can,'
sihanouk,""""
and,NNP
hun,NNP
sen,VBD
knock,""""
off,""""
the,""""
khmer,""""
rouge,""""
still,""""
supported,""""
by,'
china,""""
?,""""
he,""""
ca,""""
n't,.
.,.
``,start
what,""""
is,""""
the,""""
way,""""
forward,""""
?,""""
to,""""
get,""""
the,""""
khmer,""""
rouge,""""
as,""""
part,""""
of,""""
a,""""
process,""""
for,""""
elections,.
.,.
and,start
when,""""
they,""""
lose,'
",",","
then,""""
we,""""
can,""""
expect,'
china,""""
to,'
stop,""""
aid,.
.,.
let,start
's,""""
put,""""
it,'
bluntly,.
.,.
the,start
chinese,""""
can,""""
not,""""
be,'
seen,""""
to,""""
have,""""
made,""""
use,""""
of,""""
the,start
khmer,""""
rouge,""""
and,""""
then,'
discard,""""
them,.
.,.
ms.,start
house,""""
is,""""
vice,""""
president,""""
of,""""
dow,""""
jones,""""
international,""""
group,.
.,.
mr.,start
wain,""""
is,""""
editor,""""
of,""""
the,'
asian,""""
wall,""""
street,""""
journal,.
.,.
five,start
officials,""""
of,""""
this,""""
investment,""""
banking,""""
firm,""""
were,""""
elected,""""
directors,'
:,:
e.,'
garrett,VBD
bewkes,""""
iii,(
",",","
a,'
38-year-old,""""
managing,""""
director,""""
in,""""
the,'
mergers,""""
and,""""
acquisitions,""""
department,""""
;,""""
michael,""""
r.,'
dabney,(
",",","
44,(
",",","
a,'
managing,""""
director,""""
who,""""
directs,""""
the,'
principal,""""
activities,""""
group,""""
which,'
provides,'
funding,""""
for,'
leveraged,""""
acquisitions,""""
;,""""
richard,'
harriton,(
",",","
53,(
",",","
a,'
general,""""
partner,""""
who,""""
heads,""""
the,'
correspondent,""""
clearing,""""
services,""""
;,""""
michael,""""
minikes,(
",",","
46,(
",",","
a,'
general,""""
partner,""""
who,""""
is,'
treasurer,""""
;,""""
and,""""
william,""""
j.,'
montgoris,(
",",","
42,(
",",","
a,'
general,""""
partner,""""
who,""""
is,'
also,""""
senior,""""
vice,""""
president,""""
of,""""
finance,""""
and,""""
chief,""""
financial,""""
officer,.
.,.
the,start
board,""""
increased,""""
by,""""
one,""""
to,""""
26,""""
members,.
.,.
in,start
the,""""
past,""""
year,'
",",","
one,'
inside,""""
director,""""
resigned,'
",",","
while,""""
three,""""
others,POS
retired,.
.,.
your,start
oct.,""""
2,'
page-one,""""
article,""""
on,""""
people,""""
riding,""""
so-called,""""
``,'
railbikes,""""
'',""""
on,""""
railroad,""""
tracks,""""
was,""""
a,'
disservice,""""
to,""""
your,start
readers,.
.,.
it,start
unfortunately,""""
encourages,""""
others,""""
to,'
engage,""""
in,""""
a,""""
highly,'
dangerous,""""
and,'
illegal,'
activity,""""
that,""""
only,""""
a,""""
very,""""
few,""""
are,""""
doing,""""
now,.
.,.
and,start
it,CC
treats,""""
such,""""
activities,""""
in,""""
a,PDT
frivolous,NNS
",",","
cavalier,""""
fashion,NNS
",",","
with,""""
total,'
indifference,""""
to,""""
common,'
sense,""""
and,start
public,""""
safety,.
.,.
saul,","
resnick,LS
vice,NN
president,NN
public,NNP
affairs,NNP
