distort,VB
'',''
the,DT
budget,NN
process,NN
by,IN
requiring,VBG
either,CC
exemptions,NNS
from,IN
gramm-rudman,NNP
or,CC
big,JJ
increases,NNS
in,IN
the,DT
budget,NN
deficit,NN
.,.
EOS,EOS
but,CC
the,DT
worst,JJS
possibility,NN
would,MD
be,VB
raising,VBG
no,DT
working,JJ
capital,NN
",",","
he,PRP
said,VBD
.,.
EOS,EOS
``,``
if,IN
working,JJ
capital,NN
financing,NN
is,VBZ
not,RB
provided,VBN
",",","
'',''
he,PRP
said,VBD
",",","
``,``
the,DT
rtc,NNP
may,MD
have,VB
to,TO
slow,VB
{,(
s&l,NN
sales,NNS
},)
or,CC
dump,VB
acquired,VBN
assets,NNS
through,IN
fire,NN
sales,NNS
.,.
EOS,EOS
the,DT
crowning,JJ
moment,NN
in,IN
the,DT
career,NN
of,IN
joseph,NNP
f.,NNP
o'kicki,NNP
came,VBD
as,IN
300,CD
local,JJ
and,CC
state,NN
dignitaries,NNS
packed,VBD
into,IN
his,PRP$
elegant,JJ
",",","
marble-columned,JJ
courtroom,NN
here,RB
last,JJ
year,NN
for,IN
his,PRP$
swearing,NN
in,RB
as,IN
president,NNP
judge,NNP
of,IN
cambria,NNP
county,NNP
.,.
EOS,EOS
baskets,NNS
of,IN
roses,NNS
and,CC
potted,JJ
palms,NNS
adorned,VBD
his,PRP$
bench,NN
.,.
EOS,EOS
the,DT
local,JJ
american,NNP
legion,NNP
color,NN
guard,NN
led,VBD
the,DT
way,NN
.,.
EOS,EOS
as,IN
the,DT
judge,NN
marched,VBD
down,IN
the,DT
center,JJ
aisle,NN
in,IN
his,PRP$
flowing,VBG
black,JJ
robe,NN
",",","
he,PRP
was,VBD
heralded,VBN
by,IN
a,DT
trumpet,NN
fanfare,NN
.,.
EOS,EOS
to,TO
many,JJ
",",","
it,PRP
was,VBD
a,DT
ceremony,NN
more,RBR
befitting,JJ
a,DT
king,NN
than,IN
a,DT
rural,JJ
judge,NN
seated,VBN
in,IN
the,DT
isolated,JJ
foothills,NNS
of,IN
the,DT
southern,JJ
allegheny,NNP
mountains,NNPS
.,.
EOS,EOS
but,CC
then,RB
judge,NNP
o'kicki,NNP
often,RB
behaved,VBD
like,IN
a,DT
man,NN
who,WP
would,MD
be,VB
king,NN
--,:
and,CC
",",","
some,DT
say,VBP
",",","
an,DT
arrogant,JJ
and,CC
abusive,JJ
one,NN
.,.
EOS,EOS
while,IN
his,PRP$
case,NN
may,MD
be,VB
extreme,JJ
",",","
it,PRP
reflects,VBZ
the,DT
vulnerability,NN
of,IN
many,JJ
small,JJ
communities,NNS
to,TO
domineering,JJ
judges,NNS
.,.
EOS,EOS
last,JJ
march,NNP
",",","
nine,CD
months,NNS
after,IN
the,DT
judge,NN
's,POS
swearing-in,NN
",",","
the,DT
state,NN
attorney,NN
general,NN
's,POS
office,NN
indicted,VBD
him,PRP
on,IN
a,DT
sweeping,JJ
array,NN
of,IN
charges,NNS
alleging,VBG
more,JJR
than,IN
10,CD
years,NNS
of,IN
``,``
official,JJ
oppression,NN
'',''
in,IN
cambria,NNP
county,NNP
",",","
a,DT
depressed,JJ
steel,NN
and,CC
mining,NN
community,NN
in,IN
western,JJ
pennsylvania,NNP
.,.
EOS,EOS
the,DT
allegations,NNS
",",","
ranging,VBG
from,IN
theft,NN
and,CC
bribery,NN
to,TO
coercion,NN
and,CC
lewdness,NN
",",","
paint,VBP
a,DT
disquieting,JJ
picture,NN
.,.
EOS,EOS
according,VBG
to,TO
testimony,NN
in,IN
a,DT
public,NN
",",","
80-page,JJ
grand-jury,NN
report,NN
handed,VBD
up,RB
to,TO
the,DT
state,NN
attorney,NN
general,NN
",",","
judge,NNP
o'kicki,NNP
extorted,VBD
cash,NN
from,IN
lawyers,NNS
",",","
muscled,VBD
favorable,JJ
loans,NNS
from,IN
banks,NNS
and,CC
bullied,VBD
local,JJ
businesses,NNS
for,IN
more,JJR
than,IN
a,DT
decade,NN
.,.
EOS,EOS
prosecutors,NNS
",",","
in,IN
an,DT
indictment,NN
based,VBN
on,IN
the,DT
grand,JJ
jury,NN
's,POS
report,NN
",",","
maintain,VBP
that,IN
at,IN
various,JJ
times,NNS
since,IN
1975,CD
",",","
he,PRP
owned,VBD
a,DT
secret,JJ
and,CC
illegal,JJ
interest,NN
in,IN
a,DT
beer,NN
distributorship,NN
;,:
plotted,VBD
hidden,JJ
ownership,NN
interests,NNS
in,IN
real,JJ
estate,NN
that,WDT
presented,VBD
an,DT
alleged,JJ
conflict,NN
of,IN
interest,NN
;,:
set,VBN
up,RP
a,DT
dummy,JJ
corporation,NN
to,TO
buy,VB
a,DT
car,NN
and,CC
obtain,VB
insurance,NN
for,IN
his,PRP$
former,JJ
girlfriend,NN
(,(
now,RB
his,PRP$
second,JJ
wife,NN
),)
;,:
and,CC
maintained,VBD
54,CD
accounts,NNS
in,IN
six,CD
banks,NNS
in,IN
cambria,NNP
county,NNP
.,.
EOS,EOS
in,IN
testimony,NN
recorded,VBN
in,IN
the,DT
grand,JJ
jury,NN
report,NN
",",","
court,NN
employees,NNS
said,VBD
the,DT
judge,NN
",",","
now,RB
59,CD
years,NNS
old,JJ
",",","
harassed,VBD
his,PRP$
secretaries,NNS
",",","
made,VBD
imperial,JJ
demands,NNS
on,IN
his,PRP$
staff,NN
and,CC
hounded,VBD
anyone,NN
who,WP
crossed,VBD
him,PRP
.,.
EOS,EOS
bailiffs,NNS
claimed,VBD
they,PRP
were,VBD
required,VBN
to,TO
chauffeur,VB
him,PRP
to,TO
and,CC
from,IN
work,NN
",",","
mow,VB
his,PRP$
lawn,NN
",",","
chop,VB
his,PRP$
wood,NN
",",","
fix,VB
his,PRP$
car,NN
and,CC
even,RB
drop,VB
by,IN
his,PRP$
house,NN
to,TO
feed,VB
his,PRP$
two,CD
grown,JJ
mutts,NNS
",",","
dixie,NNP
and,CC
husky,NNP
.,.
EOS,EOS
one,CD
former,JJ
bailiff,NN
charged,VBD
that,IN
the,DT
judge,NN
double-crossed,VBD
him,PRP
by,IN
reneging,VBG
on,IN
a,DT
promise,NN
of,IN
a,DT
better,RBR
paying,JJ
job,NN
after,IN
pocketing,VBG
a,DT
$,$
500,CD
bribe,NN
.,.
EOS,EOS
some,DT
of,IN
the,DT
allegations,NNS
are,VBP
simply,RB
bizarre,JJ
.,.
EOS,EOS
two,CD
former,JJ
secretaries,NNS
told,VBD
the,DT
grand,JJ
jury,NN
they,PRP
were,VBD
summoned,VBN
to,TO
the,DT
judge,NN
's,POS
chambers,NNS
on,IN
separate,JJ
occasions,NNS
to,TO
take,VB
dictation,NN
",",","
only,RB
to,TO
find,VB
the,DT
judge,NN
in,IN
his,PRP$
bikini,NN
underwear,NN
.,.
EOS,EOS
one,CD
secretary,NN
testified,VBD
that,IN
the,DT
judge,NN
once,RB
called,VBD
her,PRP
to,TO
his,PRP$
office,NN
while,IN
wearing,VBG
nothing,NN
at,IN
all,DT
.,.
EOS,EOS
the,DT
judge,NN
",",","
suspended,VBN
from,IN
his,PRP$
bench,NN
pending,VBG
his,PRP$
trial,NN
",",","
which,WDT
began,VBD
this,DT
week,NN
",",","
vehemently,RB
denies,VBZ
all,PDT
the,DT
allegations,NNS
against,IN
him,PRP
",",","
calling,VBG
them,PRP
``,``
ludicrous,JJ
'',''
and,CC
``,``
imaginative,JJ
",",","
political,JJ
demagoguery,NN
.,.
EOS,EOS
'',''
he,PRP
blames,VBZ
the,DT
indictment,NN
on,IN
local,JJ
political,JJ
feuding,NN
",",","
unhappiness,NN
with,IN
his,PRP$
aggressive,JJ
efforts,NNS
to,TO
clear,VB
the,DT
courthouse,NN
's,POS
docket,NN
and,CC
a,DT
vendetta,NN
by,IN
state,NN
investigators,NNS
and,CC
prosecutors,NNS
angered,VBN
by,IN
some,DT
of,IN
his,PRP$
rulings,NNS
against,IN
them,PRP
.,.
EOS,EOS
``,``
i,PRP
do,VBP
n't,RB
know,VB
whose,WP$
toes,NNS
i,PRP
've,VBP
stepped,VBN
on,IN
",",","
'',''
says,VBZ
the,DT
judge,NN
.,.
EOS,EOS
``,``
i,PRP
'll,MD
find,VB
out,RB
",",","
eventually,RB
",",","
who,WP
pushed,VBD
the,DT
state,NN
police,NN
buttons,NNS
into,IN
action,NN
.,.
EOS,EOS
even,RB
if,IN
only,RB
some,DT
of,IN
the,DT
allegations,NNS
stand,VBP
up,RP
",",","
however,RB
",",","
they,PRP
provide,VBP
ample,JJ
testimony,NN
to,TO
the,DT
awesome,JJ
power,NN
of,IN
judges,NNS
in,IN
rural,JJ
communities,NNS
.,.
EOS,EOS
that,DT
power,NN
can,MD
sometimes,RB
be,VB
abused,JJ
",",","
particularly,RB
since,IN
jurists,NNS
in,IN
smaller,JJR
jurisdictions,NNS
operate,VBP
without,IN
many,JJ
of,IN
the,DT
restraints,NNS
that,WDT
serve,VBP
as,IN
corrective,JJ
measures,NNS
in,IN
urban,JJ
areas,NNS
.,.
EOS,EOS
lawyers,NNS
and,CC
their,PRP$
clients,NNS
who,WP
frequently,RB
bring,VBP
business,NN
to,TO
a,DT
country,NN
courthouse,NN
can,MD
expect,VB
to,TO
appear,VB
before,IN
the,DT
same,JJ
judge,NN
year,NN
after,IN
year,NN
.,.
EOS,EOS
fear,NN
of,IN
alienating,VBG
that,DT
judge,NN
is,VBZ
pervasive,JJ
",",","
says,VBZ
maurice,NNP
geiger,NNP
",",","
founder,NN
and,CC
director,NN
of,IN
the,DT
rural,NNP
justice,NNP
center,NNP
in,IN
montpelier,NNP
",",","
vt.,NNP
",",","
a,DT
public,JJ
interest,NN
group,NN
that,WDT
researches,VBZ
rural,JJ
justice,NN
issues,NNS
.,.
EOS,EOS
as,IN
a,DT
result,NN
",",","
says,VBZ
mr.,NNP
geiger,NNP
",",","
lawyers,NNS
think,VBP
twice,RB
before,RB
appealing,VBG
a,DT
judge,NN
's,POS
ruling,NN
",",","
are,VBP
reluctant,JJ
to,TO
mount,VB
",",","
or,CC
even,RB
support,VB
",",","
challenges,NNS
against,IN
him,PRP
for,IN
re-election,NN
and,CC
are,VBP
usually,RB
loath,JJ
to,TO
file,VB
complaints,NNS
that,WDT
might,MD
impugn,VB
a,DT
judge,NN
's,POS
integrity,NN
.,.
EOS,EOS
judge,NNP
o'kicki,NNP
",",","
a,DT
stern,JJ
and,CC
forbidding-looking,JJ
man,NN
",",","
has,VBZ
been,VBN
a,DT
fixture,NN
in,IN
the,DT
local,JJ
legal,JJ
community,NN
for,IN
more,JJR
than,IN
two,CD
decades,NNS
.,.
EOS,EOS
the,DT
son,NN
of,IN
an,DT
immigrant,JJ
stonemason,NN
of,IN
slovenian,JJ
descent,NN
",",","
he,PRP
was,VBD
raised,VBN
in,IN
a,DT
small,JJ
borough,NN
outside,IN
ebensburg,NNP
",",","
the,DT
cambria,NNP
county,NNP
seat,NN
",",","
and,CC
put,VBD
himself,PRP
through,IN
the,DT
university,NNP
of,IN
pittsburgh,NNP
law,NNP
school,NNP
.,.
EOS,EOS
he,PRP
graduated,VBD
near,IN
the,DT
top,NN
of,IN
his,PRP$
class,NN
",",","
serving,VBG
on,IN
the,DT
school,NN
law,NN
review,NN
with,IN
richard,NNP
thornburgh,NNP
",",","
who,WP
went,VBD
on,RB
to,TO
become,VB
governor,NN
of,IN
pennsylvania,NNP
and,CC
",",","
now,RB
",",","
u.s.,NNP
attorney,NNP
general,NNP
.,.
EOS,EOS
it,PRP
was,VBD
also,RB
in,IN
law,NN
school,NN
that,IN
mr.,NNP
o'kicki,NNP
and,CC
his,PRP$
first,JJ
wife,NN
had,VBD
the,DT
first,JJ
of,IN
seven,CD
daughters,NNS
.,.
EOS,EOS
he,PRP
divorced,VBD
his,PRP$
first,JJ
wife,NN
three,CD
years,NNS
ago,RB
and,CC
married,VBD
the,DT
daughter,NN
of,IN
his,PRP$
court,NN
clerk,NN
.,.
EOS,EOS
last,JJ
year,NN
",",","
pennsylvania,NNP
supreme,NNP
court,NNP
justice,NNP
john,NNP
p.,NNP
flaherty,NNP
called,VBD
mr.,NNP
o'kicki,NNP
one,CD
of,IN
the,DT
finest,JJS
judges,NNS
``,``
not,RB
only,RB
in,IN
pennsylvania,NNP
but,CC
in,IN
the,DT
united,NNP
states,NNPS
.,.
EOS,EOS
'',''
clearly,RB
",",","
the,DT
judge,NN
has,VBZ
had,VBN
his,PRP$
share,NN
of,IN
accomplishments,NNS
.,.
EOS,EOS
after,IN
practicing,VBG
law,NN
locally,RB
",",","
he,PRP
was,VBD
elected,VBN
to,TO
his,PRP$
first,JJ
10-year,JJ
term,NN
as,IN
judge,NN
in,IN
1971,CD
;,:
in,IN
1981,CD
",",","
he,PRP
was,VBD
effectively,RB
re-elected,VBN
.,.
EOS,EOS
six,CD
years,NNS
ago,RB
",",","
judge,NNP
o'kicki,NNP
was,VBD
voted,VBN
president,NN
of,IN
the,DT
pennsylvania,NNP
conference,NNP
of,IN
state,NNP
trial,NNP
judges,NNP
by,IN
the,DT
state,NN
's,POS
400,CD
judges,NNS
.,.
EOS,EOS
he,PRP
has,VBZ
been,VBN
considered,VBN
several,JJ
times,NNS
for,IN
appointments,NNS
to,TO
federal,JJ
district,NN
and,CC
appellate,JJ
court,NN
vacancies,NNS
in,IN
pennsylvania,NNP
.,.
EOS,EOS
and,CC
when,WRB
he,PRP
ran,VBD
unsuccessfully,RB
for,IN
a,DT
state,NN
appellate,JJ
court,NN
seat,NN
in,IN
1983,CD
",",","
the,DT
pennsylvania,NNP
bar,NNP
association,NNP
rated,VBD
him,PRP
``,``
one,CD
of,IN
the,DT
best,RBS
available,JJ
",",","
'',''
after,IN
interviewing,VBG
local,JJ
lawyers,NNS
.,.
EOS,EOS
``,``
he,PRP
probably,RB
was,VBD
the,DT
smartest,JJS
guy,NN
who,WP
ever,RB
sat,VBD
on,IN
our,PRP$
bench,NN
",",","
'',''
says,VBZ
a,DT
former,JJ
president,NN
of,IN
cambria,NNP
county,NNP
's,POS
150-member,JJ
bar,NN
association,NN
",",","
who,WP
",",","
like,IN
most,JJS
lawyers,NNS
in,IN
cambria,NNP
county,NNP
",",","
refuses,VBZ
to,TO
talk,VB
about,IN
the,DT
judge,NN
publicly,RB
.,.
EOS,EOS
``,``
he,PRP
's,VBZ
sharp,JJ
as,IN
a,DT
tack,NN
.,.
EOS,EOS
he,PRP
could,MD
grasp,VB
an,DT
issue,NN
with,IN
the,DT
blink,NN
of,IN
an,DT
eye,NN
.,.
EOS,EOS
for,IN
more,JJR
than,IN
a,DT
decade,NN
",",","
virtually,RB
no,DT
one,NN
complained,VBD
about,IN
judge,NNP
o'kicki,NNP
.,.
EOS,EOS
``,``
what,WP
about,IN
those,DT
institutions,NNS
that,WDT
are,VBP
supposed,VBN
to,TO
be,VB
the,DT
bedrock,NN
of,IN
society,NN
",",","
the,DT
banks,NNS
and,CC
the,DT
bar,NN
association,NN
...,:
?,.
'',''
wrote,VBD
a,DT
columnist,NN
for,IN
the,DT
tribune-democrat,NNP
",",","
a,DT
newspaper,NN
in,IN
nearby,JJ
johnstown,NNP
",",","
shortly,RB
after,IN
the,DT
scandal,NN
became,VBD
public,JJ
.,.
EOS,EOS
``,``
if,IN
only,RB
a,DT
banker,NN
or,CC
a,DT
lawyer,NN
had,VBD
spoken,VBN
out,RB
years,NNS
ago,RB
",",","
the,DT
judicial,JJ
process,NN
would,MD
n't,RB
be,VB
under,IN
the,DT
taint,NN
it,PRP
is,VBZ
today,NN
.,.
EOS,EOS
officials,NNS
with,IN
the,DT
pennsylvania,NNP
judicial,NNP
inquiry,NNP
and,CC
review,NNP
board,NNP
",",","
the,DT
arm,NN
of,IN
the,DT
state,NN
that,WDT
investigates,VBZ
judicial,JJ
misconduct,NN
",",","
counter,VBP
that,IN
they,PRP
had,VBD
no,DT
inkling,NN
of,IN
anything,NN
amiss,JJ
in,IN
ebensburg,NNP
.,.
EOS,EOS
``,``
nobody,NN
told,VBD
us,PRP
;,:
nobody,NN
called,VBD
us,PRP
",",","
'',''
says,VBZ
an,DT
official,JJ
close,NN
to,TO
the,DT
case,NN
who,WP
asked,VBD
not,RB
to,TO
be,VB
named,VBN
.,.
EOS,EOS
``,``
nobody,NN
had,VBD
the,DT
guts,NNS
to,TO
complain,VB
.,.
EOS,EOS
certainly,RB
not,RB
the,DT
lawyers,NNS
.,.
EOS,EOS
johnstown,NNP
attorney,NN
richard,NNP
j.,NNP
green,NNP
jr.,NNP
shelled,VBD
out,RP
$,$
500,CD
in,IN
loans,NNS
to,TO
the,DT
judge,NN
over,IN
five,CD
years,NNS
",",","
he,PRP
said,VBD
in,IN
testimony,NN
to,TO
the,DT
grand,JJ
jury,NN
.,.
EOS,EOS
``,``
the,DT
judge,NN
never,RB
made,VBD
a,DT
pretense,NN
of,IN
repaying,VBG
the,DT
money,NN
",",","
'',''
said,VBD
mr.,NNP
green,NNP
.,.
EOS,EOS
eventually,RB
",",","
mr.,NNP
green,NNP
testified,VBD
",",","
he,PRP
began,VBD
ducking,VBG
out,RB
of,IN
his,PRP$
office,NN
rather,RB
than,IN
face,VB
the,DT
judge,NN
when,WRB
he,PRP
visited,VBD
.,.
EOS,EOS
when,WRB
mr.,NNP
green,NNP
won,VBD
a,DT
$,$
"240,000",CD
verdict,NN
in,IN
a,DT
land,NN
condemnation,NN
case,NN
against,IN
the,DT
state,NN
in,IN
june,NNP
1983,CD
",",","
he,PRP
says,VBZ
judge,NNP
o'kicki,NNP
unexpectedly,RB
awarded,VBD
him,PRP
an,DT
additional,JJ
$,$
"100,000",CD
.,.
EOS,EOS
mr.,NNP
green,NNP
thought,VBD
little,RB
of,IN
it,PRP
",",","
he,PRP
told,VBD
the,DT
grand,JJ
jury,NN
",",","
until,IN
the,DT
judge,NN
walked,VBD
up,RB
to,TO
him,PRP
after,IN
the,DT
courtroom,NN
had,VBD
cleared,VBN
and,CC
suggested,VBD
a,DT
kickback,NN
.,.
EOS,EOS
``,``
do,VBP
n't,RB
you,PRP
think,VB
i,PRP
ought,MD
to,TO
get,VB
a,DT
commission,NN
...,:
or,CC
part,NN
of,IN
your,PRP$
fee,NN
in,IN
this,DT
case,NN
?,.
'',''
mr.,NNP
green,NNP
said,VBD
the,DT
judge,NN
asked,VBD
him,PRP
.,.
EOS,EOS
appalled,JJ
",",","
mr.,NNP
green,NNP
never,RB
paid,VBD
the,DT
money,NN
",",","
he,PRP
testified,VBD
.,.
EOS,EOS
but,CC
he,PRP
did,VBD
n't,RB
complain,VB
to,TO
the,DT
state,NN
's,POS
judicial,NNP
inquiry,NNP
and,CC
review,NNP
board,NNP
",",","
either,RB
",",","
saying,VBG
later,RBR
that,IN
he,PRP
feared,VBD
retribution,NN
.,.
EOS,EOS
mr.,NNP
o'kicki,NNP
said,VBD
he,PRP
will,MD
respond,VB
to,TO
mr.,NNP
green,NNP
's,POS
allegation,NN
at,IN
his,PRP$
trial,NN
.,.
EOS,EOS
like,IN
most,JJS
of,IN
cambria,NNP
county,NNP
's,POS
lawyers,NNS
and,CC
residents,NNS
who,WP
had,VBD
dealings,NNS
with,IN
the,DT
judge,NN
",",","
mr.,NNP
green,NNP
declined,VBD
to,TO
be,VB
interviewed,VBN
for,IN
this,DT
article,NN
.,.
EOS,EOS
and,CC
no,DT
one,NN
with,IN
a,DT
complaint,NN
about,IN
the,DT
judge,NN
would,MD
allow,VB
his,PRP$
name,NN
to,TO
be,VB
printed,VBN
.,.
EOS,EOS
``,``
i,PRP
do,VBP
n't,RB
have,VB
anything,NN
much,JJ
to,TO
say,VB
",",","
and,CC
i,PRP
think,VBP
that,DT
's,VBZ
what,WP
you,PRP
're,VBP
going,VBG
to,TO
find,VB
from,IN
everyone,NN
else,RB
you,PRP
talk,VBP
to,TO
up,RB
here,RB
",",","
'',''
says,VBZ
local,JJ
attorney,NN
edward,NNP
f.,NNP
peduzzi,NNP
.,.
EOS,EOS
says,VBZ
another,DT
lawyer,NN
:,:
``,``
the,DT
practice,NN
of,IN
law,NN
is,VBZ
a,DT
matter,NN
of,IN
biting,VBG
one,PRP
's,POS
lip,NN
when,WRB
you,PRP
live,VBP
in,IN
a,DT
small,JJ
community,NN
.,.
EOS,EOS
one,PRP
had,VBD
best,RBS
not,RB
dance,VB
on,IN
top,NN
of,IN
a,DT
coffin,NN
until,IN
the,DT
lid,NN
is,VBZ
sealed,VBN
tightly,RB
shut,VBN
.,.
EOS,EOS
the,DT
judge,NN
was,VBD
considered,VBN
imperious,JJ
",",","
abrasive,JJ
and,CC
ambitious,JJ
",",","
those,DT
who,WP
practiced,VBD
before,IN
him,PRP
say,VBP
.,.
EOS,EOS
he,PRP
sipped,VBD
tea,NN
sweetened,JJ
with,IN
honey,NN
from,IN
his,PRP$
high-backed,JJ
leather,NN
chair,NN
at,IN
his,PRP$
bench,NN
",",","
while,IN
scribbling,VBG
notes,NNS
ordering,VBG
spectators,NNS
to,TO
stop,VB
whispering,NN
or,CC
to,TO
take,VB
off,RP
their,PRP$
hats,NNS
in,IN
his,PRP$
courtroom,NN
.,.
EOS,EOS
four,CD
years,NNS
ago,RB
",",","
he,PRP
jailed,VBD
all,DT
nine,CD
members,NNS
of,IN
the,DT
cambria,NNP
county,NNP
school,NNP
board,NNP
for,IN
several,JJ
hours,NNS
after,IN
they,PRP
defied,VBD
his,PRP$
order,NN
to,TO
extend,VB
the,DT
school,NN
year,NN
by,IN
several,JJ
weeks,NNS
to,TO
make,VB
up,RB
for,IN
time,NN
lost,VBN
during,IN
a,DT
teachers,NNS
',POS
strike,NN
.,.
EOS,EOS
visitors,NNS
in,IN
his,PRP$
chambers,NNS
say,VBP
he,PRP
could,MD
cite,VB
precisely,RB
the,DT
years,NNS
",",","
months,NNS
",",","
weeks,NNS
and,CC
days,NNS
remaining,VBG
until,IN
mandatory,JJ
retirement,NN
would,MD
force,VB
aside,RB
the,DT
presiding,VBG
president,NN
judge,NN
",",","
giving,VBG
judge,NNP
o'kicki,NNP
the,DT
seniority,NN
required,VBN
to,TO
take,VB
over,RB
as,IN
the,DT
county,NN
's,POS
top,JJ
court,NN
administrator,NN
.,.
EOS,EOS
the,DT
judge,NN
",",","
they,PRP
say,VBP
",",","
was,VBD
fiercely,RB
proud,JJ
of,IN
his,PRP$
abilities,NNS
and,CC
accomplishments,NNS
.,.
EOS,EOS
``,``
my,PRP$
name,NN
is,VBZ
judge,NN
",",","
'',''
judge,NNP
o'kicki,NNP
told,VBD
a,DT
car,NN
salesman,NN
in,IN
ebensburg,NN
when,WRB
he,PRP
bought,VBD
a,DT
new,JJ
red,JJ
pontiac,NNP
sunbird,NNP
in,IN
october,NNP
1984,CD
",",","
according,VBG
to,TO
the,DT
grand-jury,JJ
report,NN
.,.
EOS,EOS
the,DT
dealership,NN
dutifully,RB
recorded,VBD
the,DT
sale,NN
under,IN
the,DT
name,NN
``,``
judge,NNP
o'kicki,NNP
.,.
EOS,EOS
yet,RB
",",","
despite,IN
the,DT
judge,NN
's,POS
imperial,JJ
bearing,NN
",",","
no,DT
one,NN
ever,RB
had,VBD
reason,NN
to,TO
suspect,VB
possible,JJ
wrongdoing,NN
",",","
says,VBZ
john,NNP
bognato,NNP
",",","
president,NN
of,IN
cambria,NNP
county,NNP
's,POS
150-member,JJ
bar,NN
association,NN
.,.
EOS,EOS
``,``
the,DT
arrogance,NN
of,IN
a,DT
judge,NN
",",","
his,PRP$
demeanor,NN
",",","
the,DT
way,NN
he,PRP
handles,VBZ
