",",","
80-page,'
grand-jury,""""
report,'
handed,""""
up,""""
to,""""
the,""""
state,""""
attorney,""""
general,RB
",",","
judge,'
o'kicki,VBD
extorted,""""
cash,""""
from,""""
lawyers,RB
",",","
muscled,)
favorable,""""
loans,""""
from,""""
banks,""""
and,""""
bullied,""""
local,""""
businesses,""""
for,""""
more,""""
than,""""
a,""""
decade,.
.,.
prosecutors,NNP
",",","
in,""""
an,'
indictment,""""
based,""""
on,""""
the,'
grand,""""
jury,""""
's,""""
report,NNP
",",","
maintain,""""
that,""""
at,""""
various,""""
times,""""
since,""""
1975,NNP
",",","
he,""""
owned,""""
a,'
secret,""""
and,""""
illegal,""""
interest,""""
in,""""
a,'
beer,""""
distributorship,""""
;,'
plotted,'
hidden,""""
ownership,""""
interests,""""
in,""""
real,""""
estate,""""
that,""""
presented,""""
an,'
alleged,""""
conflict,""""
of,""""
interest,""""
;,'
set,""""
up,""""
a,'
dummy,""""
corporation,""""
to,""""
buy,""""
a,'
car,""""
and,""""
obtain,""""
insurance,""""
for,""""
his,""""
former,'
girlfriend,'
(,(
now,""""
his,""""
second,""""
wife,(
),)
;,'
and,""""
maintained,""""
54,""""
accounts,""""
in,""""
six,""""
banks,""""
in,""""
cambria,""""
county,.
.,.
in,start
testimony,""""
recorded,""""
in,start
the,'
grand,""""
jury,""""
report,:
",",","
court,""""
employees,""""
said,""""
the,'
judge,:
",",","
now,""""
59,""""
years,""""
old,:
",",","
harassed,""""
his,'
secretaries,:
",",","
made,""""
imperial,""""
demands,""""
on,""""
his,'
staff,""""
and,""""
hounded,""""
anyone,""""
who,""""
crossed,""""
him,.
.,.
bailiffs,start
claimed,""""
they,""""
were,""""
required,""""
to,'
chauffeur,""""
him,""""
to,'
and,""""
from,""""
work,NNP
",",","
mow,""""
his,'
lawn,NNP
",",","
chop,""""
his,'
wood,NNP
",",","
fix,""""
his,'
car,""""
and,""""
even,""""
drop,""""
by,""""
his,'
house,""""
to,'
feed,""""
his,'
two,'
grown,NNP
mutts,NNP
",",","
dixie,""""
and,""""
husky,.
.,.
one,start
former,CD
bailiff,""""
charged,""""
that,""""
the,""""
judge,""""
double-crossed,""""
him,""""
by,)
reneging,""""
on,""""
a,""""
promise,""""
of,""""
a,""""
better,'
paying,""""
job,""""
after,)
pocketing,""""
a,""""
$,$
500,'
bribe,.
.,.
some,start
of,""""
the,""""
allegations,""""
are,""""
simply,""""
bizarre,.
.,.
two,start
former,CD
secretaries,""""
told,""""
the,'
grand,""""
jury,""""
they,""""
were,'
summoned,""""
to,""""
the,'
judge,""""
's,""""
chambers,""""
on,""""
separate,'
occasions,""""
to,""""
take,'
dictation,(
",",","
only,""""
to,""""
find,""""
the,'
judge,""""
in,""""
his,(
bikini,)
underwear,.
.,.
one,start
secretary,CD
testified,""""
that,""""
the,""""
judge,""""
once,""""
called,""""
her,""""
to,""""
his,""""
office,""""
while,)
wearing,""""
nothing,""""
at,""""
all,.
.,.
the,start
judge,'
",",","
suspended,""""
from,""""
his,'
bench,""""
pending,""""
his,'
trial,'
",",","
which,'
began,""""
this,""""
week,'
",",","
vehemently,'
denies,""""
all,""""
the,start
allegations,""""
against,""""
him,'
",",","
calling,""""
them,""""
``,'
ludicrous,'
'',""""
and,""""
``,'
imaginative,'
",",","
political,'
demagoguery,.
.,.
'',start
he,""""
blames,""""
the,'
indictment,""""
on,""""
local,""""
political,""""
feuding,'
",",","
unhappiness,""""
with,""""
his,""""
aggressive,""""
efforts,""""
to,""""
clear,""""
the,'
courthouse,""""
's,""""
docket,""""
and,""""
a,'
vendetta,""""
by,""""
state,""""
investigators,""""
and,""""
prosecutors,""""
angered,""""
by,""""
some,""""
of,""""
his,""""
rulings,""""
against,""""
them,.
.,.
``,""""
i,""""
do,""""
n't,""""
know,""""
whose,""""
toes,""""
i,""""
've,'
stepped,""""
on,'
",",","
'',""""
says,""""
the,""""
judge,.
.,.
``,start
i,""""
'll,""""
find,""""
out,""""
",",","
eventually,""""
",",","
who,""""
pushed,""""
the,""""
state,""""
police,""""
buttons,""""
into,""""
action,.
.,.
even,start
if,""""
only,""""
some,""""
of,""""
the,""""
allegations,""""
stand,""""
up,""""
",",","
however,""""
",",","
they,""""
provide,""""
ample,""""
testimony,""""
to,""""
the,""""
awesome,""""
power,""""
of,""""
judges,""""
in,'
rural,)
communities,.
.,.
that,start
power,""""
can,""""
sometimes,""""
be,'
abused,(
",",","
particularly,""""
since,)
jurists,""""
in,""""
smaller,""""
jurisdictions,""""
operate,""""
without,""""
many,""""
of,""""
the,'
restraints,""""
that,start
serve,""""
as,)
corrective,""""
measures,""""
in,""""
urban,""""
areas,.
.,.
lawyers,start
and,""""
their,""""
clients,""""
who,""""
frequently,""""
bring,""""
business,""""
to,""""
a,""""
country,""""
courthouse,""""
can,""""
expect,""""
to,""""
appear,""""
before,""""
the,""""
same,""""
judge,""""
year,""""
after,""""
year,""""
.,.
fear,""""
of,VBP
alienating,""""
that,""""
judge,""""
is,'
pervasive,(
",",","
says,'
maurice,'
geiger,(
",",","
founder,""""
and,""""
director,""""
of,VBP
the,'
rural,""""
justice,""""
center,""""
in,'
montpelier,(
",",","
vt.,(
",",","
a,""""
public,""""
interest,""""
group,""""
that,""""
researches,'
rural,""""
justice,""""
issues,.
.,.
as,""""
a,""""
result,'
",",","
says,""""
mr.,'
geiger,'
",",","
lawyers,""""
think,'
twice,""""
before,""""
appealing,""""
a,""""
judge,""""
's,""""
ruling,'
",",","
are,""""
reluctant,""""
to,""""
mount,'
",",","
or,""""
even,""""
support,'
",",","
challenges,""""
against,""""
him,""""
for,""""
re-election,""""
and,""""
are,""""
usually,'
loath,""""
to,""""
file,'
complaints,""""
that,""""
might,'
impugn,""""
a,""""
judge,""""
's,""""
integrity,.
.,.
judge,start
o'kicki,NNS
",",","
a,'
stern,""""
and,""""
forbidding-looking,""""
man,NNS
",",","
has,""""
been,""""
a,'
fixture,""""
in,""""
the,""""
local,""""
legal,""""
community,""""
for,""""
more,""""
than,""""
two,NNP
decades,.
.,.
the,start
son,""""
of,""""
an,'
immigrant,""""
stonemason,""""
of,""""
slovenian,'
descent,PRP
",",","
he,""""
was,""""
raised,""""
in,""""
a,""""
small,'
borough,""""
outside,'
ebensburg,PRP
",",","
the,start
cambria,""""
county,""""
seat,PRP
",",","
and,""""
put,""""
himself,""""
through,""""
the,start
university,""""
of,""""
pittsburgh,""""
law,NNPS
school,.
.,.
he,start
graduated,""""
near,""""
the,""""
top,""""
of,""""
his,""""
class,""""
",",","
serving,""""
on,""""
the,""""
school,""""
law,""""
review,""""
with,""""
richard,'
thornburgh,""""
",",","
who,""""
went,""""
on,""""
to,""""
become,""""
governor,""""
of,""""
pennsylvania,""""
and,""""
",",","
now,""""
",",","
u.s.,""""
attorney,""""
general,.
.,.
it,start
was,""""
also,""""
in,""""
law,""""
school,""""
that,""""
mr.,'
o'kicki,""""
and,""""
his,""""
first,""""
wife,""""
had,""""
the,""""
first,""""
of,""""
seven,NNP
daughters,.
.,.
he,start
divorced,""""
his,""""
first,""""
wife,""""
three,""""
years,""""
ago,""""
and,""""
married,""""
the,'
daughter,""""
of,""""
his,""""
court,)
clerk,.
.,.
last,start
year,JJ
",",","
pennsylvania,""""
supreme,""""
court,""""
justice,""""
john,""""
p.,'
flaherty,""""
called,""""
mr.,'
o'kicki,""""
one,""""
of,""""
the,'
finest,""""
judges,""""
``,""""
not,""""
only,""""
in,)
pennsylvania,""""
but,""""
in,)
the,'
united,""""
states,.
.,.
'',start
clearly,""""
",",","
the,""""
judge,""""
has,""""
had,""""
his,""""
share,""""
of,'
accomplishments,.
.,.
after,start
practicing,""""
law,'
locally,(
",",","
he,""""
was,""""
elected,""""
to,""""
his,""""
first,""""
10-year,VBD
term,""""
as,""""
judge,""""
in,""""
1971,""""
;,""""
in,""""
1981,(
",",","
he,""""
was,""""
effectively,VBP
re-elected,.
.,.
six,start
years,""""
ago,RBR
",",","
judge,'
o'kicki,""""
was,'
voted,""""
president,""""
of,""""
the,'
pennsylvania,""""
conference,""""
of,""""
state,""""
trial,""""
judges,""""
by,""""
the,'
state,""""
's,""""
400,'
judges,""""
.,.
he,start
has,""""
been,""""
considered,""""
several,""""
times,""""
for,)
appointments,""""
to,""""
federal,""""
district,""""
and,""""
appellate,""""
court,""""
vacancies,""""
in,'
pennsylvania,.
.,.
and,start
when,""""
he,""""
ran,'
unsuccessfully,""""
for,""""
a,""""
state,""""
appellate,""""
court,""""
seat,""""
in,""""
1983,NNS
",",","
the,'
pennsylvania,""""
bar,""""
association,""""
rated,""""
him,'
``,""""
one,""""
of,""""
the,'
best,""""
available,NNS
",",","
'',""""
after,'
interviewing,""""
local,""""
lawyers,.
.,.
``,start
he,""""
probably,""""
was,""""
the,'
smartest,""""
guy,""""
who,""""
ever,'
sat,""""
on,""""
our,'
bench,(
",",","
'',""""
says,""""
a,""""
former,""""
president,""""
of,)
cambria,""""
county,""""
's,""""
150-member,""""
bar,""""
association,(
",",","
who,""""
",",","
like,""""
most,""""
lawyers,""""
in,)
cambria,""""
county,""""
",",","
refuses,""""
to,""""
talk,""""
about,""""
the,'
judge,""""
publicly,.
.,.
``,start
he,""""
's,""""
sharp,""""
as,""""
a,)
tack,.
.,.
he,start
could,PRP
grasp,""""
an,""""
issue,""""
with,""""
the,'
blink,""""
of,""""
an,""""
eye,.
.,.
for,start
more,""""
than,""""
a,PDT
decade,NNS
",",","
virtually,""""
no,""""
one,""""
complained,""""
about,""""
judge,NNS
o'kicki,.
.,.
``,start
what,""""
about,""""
those,""""
institutions,""""
that,""""
are,'
supposed,""""
to,""""
be,""""
the,'
bedrock,""""
of,""""
society,(
",",","
the,'
banks,""""
and,""""
the,'
bar,""""
association,""""
...,""""
?,""""
'',""""
wrote,""""
a,'
columnist,""""
for,""""
the,'
tribune-democrat,(
",",","
a,'
newspaper,""""
in,'
nearby,'
johnstown,(
",",","
shortly,""""
after,""""
the,'
scandal,""""
became,""""
public,.
.,.
``,start
if,""""
only,""""
a,'
banker,""""
or,""""
a,'
lawyer,""""
had,'
spoken,""""
out,""""
years,""""
ago,RBR
",",","
the,'
judicial,""""
process,""""
would,""""
n't,""""
be,""""
under,""""
the,'
taint,""""
it,""""
is,""""
today,.
.,.
officials,start
with,""""
the,'
pennsylvania,'
judicial,""""
inquiry,""""
and,""""
review,""""
board,(
",",","
the,'
arm,""""
of,""""
the,'
state,""""
that,'
investigates,'
judicial,""""
misconduct,(
",",","
counter,""""
that,'
they,""""
had,""""
no,'
inkling,""""
of,""""
anything,""""
amiss,""""
in,'
ebensburg,.
.,.
``,VBD
nobody,""""
told,""""
us,""""
;,VBD
nobody,""""
called,""""
us,""""
",",","
'',""""
says,""""
an,""""
official,""""
close,""""
to,""""
the,""""
case,""""
who,""""
asked,""""
not,""""
to,""""
be,""""
named,.
.,.
``,start
nobody,""""
had,""""
the,'
guts,""""
to,'
complain,.
.,.
certainly,start
not,""""
the,""""
lawyers,.
.,.
johnstown,start
attorney,""""
richard,""""
j.,'
green,""""
jr.,'
shelled,""""
out,""""
$,$
500,""""
in,""""
loans,""""
to,""""
the,""""
judge,""""
over,""""
five,""""
years,RB
",",","
he,""""
said,""""
in,""""
testimony,""""
to,""""
the,""""
grand,""""
jury,.
.,.
``,""""
the,""""
judge,""""
never,""""
made,""""
a,'
pretense,""""
of,)
repaying,""""
the,""""
money,NNS
",",","
'',""""
said,""""
mr.,)
green,.
.,.
eventually,(
",",","
mr.,'
green,VBP
testified,(
",",","
he,","
began,VBD
ducking,""""
out,""""
of,""""
his,""""
office,""""
rather,""""
than,""""
face,""""
the,""""
judge,""""
when,""""
he,","
visited,.
.,.
when,start
mr.,WRB
green,""""
won,""""
a,'
$,$
"240,000",""""
verdict,""""
in,""""
a,'
land,""""
condemnation,""""
case,""""
against,""""
the,""""
state,""""
in,""""
june,""""
1983,NNP
",",","
he,""""
says,""""
judge,WRB
o'kicki,VBD
unexpectedly,""""
awarded,""""
him,""""
an,""""
additional,'
$,$
"100,000",.
.,.
mr.,start
green,""""
thought,""""
little,""""
of,""""
it,NNS
",",","
he,""""
told,""""
the,'
grand,""""
jury,NNS
",",","
until,""""
the,'
judge,""""
walked,""""
up,""""
to,""""
him,""""
after,""""
the,'
courtroom,""""
had,'
cleared,""""
and,""""
suggested,""""
a,)
kickback,.
.,.
``,start
do,""""
n't,""""
you,""""
think,""""
i,""""
ought,""""
to,""""
get,""""
a,""""
commission,""""
...,""""
or,""""
part,""""
of,""""
your,'
fee,""""
in,""""
this,""""
case,""""
?,""""
'',""""
mr.,'
green,""""
said,""""
the,""""
judge,""""
asked,""""
him,.
.,.
appalled,NNS
",",","
mr.,'
green,""""
never,""""
paid,""""
the,""""
money,NNS
",",","
he,'
testified,.
.,.
but,""""
he,""""
did,""""
n't,'
complain,""""
to,""""
the,""""
state,""""
's,""""
judicial,""""
inquiry,""""
and,""""
review,""""
board,'
",",","
either,'
",",","
saying,""""
later,""""
that,""""
he,""""
feared,'
retribution,.
.,.
mr.,start
o'kicki,""""
said,""""
he,""""
will,'
respond,""""
to,""""
mr.,start
green,""""
's,""""
allegation,""""
at,""""
his,""""
trial,.
.,.
like,start
most,""""
of,)
cambria,""""
county,""""
's,""""
lawyers,""""
and,""""
residents,""""
who,""""
had,""""
dealings,""""
with,""""
the,""""
judge,(
",",","
mr.,'
green,""""
declined,""""
to,""""
be,'
interviewed,""""
for,""""
this,""""
article,.
.,.
and,start
no,""""
one,""""
with,""""
a,'
complaint,""""
about,""""
the,""""
judge,""""
would,""""
allow,""""
his,""""
name,""""
to,""""
be,VBP
printed,.
.,.
``,""""
i,""""
do,""""
n't,""""
have,""""
anything,""""
much,""""
to,""""
say,""""
",",","
and,""""
i,""""
think,""""
that,""""
's,""""
what,""""
you,""""
're,""""
going,""""
to,""""
find,""""
from,""""
everyone,""""
else,""""
you,""""
talk,""""
to,""""
up,""""
here,""""
",",","
'',""""
says,""""
local,""""
attorney,""""
edward,""""
f.,)
peduzzi,.
.,.
says,start
another,""""
lawyer,:
:,:
``,""""
the,""""
practice,""""
of,""""
law,""""
is,""""
a,""""
matter,""""
of,""""
biting,""""
one,""""
's,""""
lip,""""
when,""""
you,""""
live,""""
in,""""
a,""""
small,""""
community,.
.,.
one,start
had,""""
best,""""
not,'
dance,""""
on,""""
top,""""
of,""""
a,'
coffin,""""
until,""""
the,'
lid,""""
is,""""
sealed,'
tightly,NNPS
shut,.
.,.
the,start
judge,""""
was,""""
considered,'
imperious,(
",",","
abrasive,""""
and,'
ambitious,(
",",","
those,""""
who,""""
practiced,""""
before,""""
him,""""
say,.
.,.
he,start
sipped,PRP
tea,'
sweetened,""""
with,)
honey,""""
from,""""
his,'
high-backed,""""
leather,""""
chair,""""
at,""""
his,'
bench,:
",",","
while,)
scribbling,""""
notes,'
ordering,)
spectators,""""
to,""""
stop,'
whispering,""""
or,""""
to,""""
take,""""
off,""""
their,'
hats,""""
in,""""
his,'
courtroom,.
.,.
four,start
years,""""
ago,RBR
",",","
he,""""
jailed,""""
all,""""
nine,""""
members,""""
of,""""
the,'
cambria,""""
county,'
school,""""
board,""""
for,""""
several,""""
hours,""""
after,""""
they,'
defied,""""
his,""""
order,""""
to,""""
extend,""""
the,'
school,""""
year,""""
by,""""
several,""""
weeks,""""
to,""""
make,""""
up,""""
for,""""
time,""""
lost,""""
during,""""
a,""""
teachers,""""
',""""
strike,.
.,.
visitors,start
in,""""
his,""""
chambers,""""
say,""""
he,""""
could,'
cite,""""
precisely,""""
the,""""
years,(
",",","
months,(
",",","
weeks,""""
and,""""
days,""""
remaining,""""
until,""""
mandatory,""""
retirement,""""
would,""""
force,""""
aside,""""
the,""""
presiding,""""
president,""""
judge,(
",",","
giving,""""
judge,(
o'kicki,""""
the,""""
seniority,""""
required,""""
to,""""
take,""""
over,""""
as,""""
the,""""
county,""""
's,""""
top,""""
court,NNPS
administrator,.
.,.
the,start
judge,'
",",","
they,""""
say,'
",",","
was,'
fiercely,VBD
proud,""""
of,""""
his,'
abilities,""""
and,'
accomplishments,.
.,.
``,start
my,""""
name,""""
is,""""
judge,NNP
",",","
'',""""
judge,NNP
o'kicki,""""
told,""""
a,""""
car,""""
salesman,""""
in,)
ebensburg,""""
when,""""
he,""""
bought,""""
a,""""
new,""""
red,WRB
pontiac,VBD
sunbird,""""
in,)
october,""""
1984,NNP
",",","
according,""""
to,""""
the,'
grand-jury,""""
report,.
.,.
the,start
dealership,DT
dutifully,""""
recorded,""""
the,start
sale,""""
under,""""
the,start
name,""""
``,""""
judge,'
o'kicki,.
.,.
yet,(
",",","
despite,""""
the,""""
judge,""""
's,""""
imperial,'
bearing,(
",",","
no,""""
one,""""
ever,""""
had,""""
reason,""""
to,'
suspect,""""
possible,'
wrongdoing,(
",",","
says,""""
john,'
bognato,(
",",","
president,""""
of,)
cambria,""""
county,""""
's,""""
150-member,""""
bar,""""
association,.
.,.
``,""""
the,""""
arrogance,""""
of,""""
a,""""
judge,NNS
",",","
his,:
demeanor,NNS
",",","
the,""""
way,""""
he,""""
handles,""""
people,""""
are,""""
not,""""
a,""""
basis,""""
for,""""
filing,""""
a,""""
complaint,NNS
",",","
'',""""
says,""""
mr.,)
bognato,.
.,.
``,start
until,""""
this,""""
came,""""
up,""""
and,""""
hit,""""
the,""""
press,NNS
",",","
there,""""
was,""""
never,""""
any,'
indication,""""
that,""""
he,""""
was,""""
doing,""""
anything,""""
wrong,.
.,.
state,start
investigators,""""
dispute,""""
that,'
view,""""
now,""""
",",","
particularly,""""
in,""""
light,""""
of,""""
the,""""
judge,""""
's,""""
various,""""
business,""""
dealings,""""
in,""""
cambria,""""
county,.
.,.
the,start
judge,""""
came,""""
under,""""
scrutiny,""""
in,""""
late,""""
1987,NNP
",",","
after,""""
the,start
state,""""
attorney,""""
general,""""
's,""""
office,""""
launched,""""
an,'
unrelated,""""
investigation,""""
into,""""
corruption,""""
in,""""
cambria,""""
county,.
.,.
the,start
inquiry,""""
soon,'
focused,""""
on,""""
the,start
judge,.
.,.
even,start
his,""""
routine,""""
business,""""
transactions,""""
caused,""""
trouble,:
",",","
according,""""
to,""""
the,'
grand,""""
jury,""""
report,.
.,.
when,""""
the,""""
judge,""""
bought,""""
his,""""
new,'
sunbird,""""
from,""""
james,""""
e.,""""
black,'
pontiac-cadillac,""""
in,)
ebensburg,""""
five,""""
years,""""
ago,(
",",","
the,""""
dealership,""""
had,'
``,""""
certain,'
apprehensions,VBD
'',""""
about,""""
the,""""
judge,""""
's,""""
reputation,(
",",","
according,""""
to,""""
the,""""
grand-jury,""""
report,.
.,.
the,start
dealership,""""
took,""""
the,start
extra,""""
step,""""
of,""""
having,""""
all,""""
the,start
paper,""""
work,""""
for,""""
the,start
transaction,""""
pre-approved,""""
by,)
ebensburg,""""
's,""""
local,TO
lender,NNS
",",","
laurel,""""
bank,.
.,.
then,NNS
",",","
as,""""
an,""""
additional,IN
precaution,NNS
",",","
the,""""
car,""""
dealership,""""
took,""""
the,""""
judge,""""
's,""""
photograph,""""
as,""""
he,""""
stood,""""
next,""""
to,""""
his,""""
new,""""
car,""""
with,""""
sales,""""
papers,""""
in,""""
hand,""""
--,VBD
proof,""""
that,""""
he,""""
had,""""
received,""""
the,""""
loan,""""
documents,.
.,.
but,start
when,""""
the,""""
judge,""""
received,""""
his,""""
payment,""""
book,NNS
",",","
he,'
disavowed,""""
the,""""
deal,.
.,.
``,""""
there,""""
was,""""
no,WDT
loan,NNP
",",","
there,""""
is,""""
no,WDT
loan,NNP
",",","
there,""""
never,'
shall,""""
be,""""
a,WDT
loan,NNP
",",","
'',""""
the,""""
judge,""""
wrote,""""
the,""""
bank,""""
on,""""
his,""""
judicial,VBZ
stationery,NNP
",",","
according,""""
to,""""
the,""""
report,.
.,.
later,start
",",","
the,""""
judge,""""
went,""""
a,""""
step,VBP
farther,.
.,.
after,start
laurel,""""
bank,""""
tried,""""
to,'
repossess,""""
the,""""
car,NNS
",",","
a,""""
vice,""""
president,""""
asked,""""
him,""""
to,'
intervene,""""
in,""""
an,'
unrelated,""""
legal,""""
dispute,""""
involving,""""
a,""""
trust,""""
account,.
.,.
the,start
judge,""""
wrote,""""
again,.
.,.
``,""""
i,""""
find,""""
myself,""""
in,""""
an,'
adversary,""""
relationship,""""
with,)
laurel,""""
bank,'
",",","
and,""""
i,""""
am,""""
not,'
inclined,""""
to,""""
extend,""""
myself,""""
as,""""
far,""""
as,""""
any,'
favors,""""
are,""""
concerned,'
",",","
'',""""
the,""""
judge,""""
wrote,""""
back,""""
in,""""
a,""""
letter,""""
attached,""""
to,""""
the,""""
grand,""""
jury,""""
's,""""
report,.
.,.
``,start
perhaps,""""
if,""""
my,""""
personal,""""
matters,""""
can,""""
be,""""
resolved,""""
with,)
laurel,""""
bank,""""
in,""""
the,""""
near,""""
future,NNS
",",","
i,""""
may,""""
be,""""
inclined,""""
to,'
